-1.639446449895580749e+00,-1.096618797407945989e+00,3.706662470082240923e-01
5.141581454510214533e-01,-1.325521978237388154e+00,5.084637905878414132e-01
-2.311791069034685009e+00,-2.063763317409676723e-01,5.403348886024229580e-01
1.192352787983150142e+00,2.476352366029930044e-02,4.209931169698485354e-01
-2.319605112701049965e+00,-5.762062582669010835e-01,6.130841078610108630e-01
-1.620548595382224066e-01,-1.385504109305867537e+00,6.596494675108309502e-02
1.920793692525575302e+00,-4.415535307152668176e-01,1.191384026114022054e+00
-8.583702562083559418e-01,-9.562108643358551152e-01,9.139959616468776304e-02
-1.324242306833293137e+00,-5.010652840931676399e-01,-4.744537661228810932e-01
-1.258608358765745949e+00,-3.982537182495945460e-01,-5.052766626210082324e-01
7.192014150781116388e-01,-1.570934504042600377e+00,3.748940038867114577e-01
-1.290463249029158543e+00,1.943640075477804929e-01,6.007919396418971436e-01
-9.609196713985083127e-01,1.178014936691839987e+00,3.333099935334989800e-02
-1.509985148916256126e+00,-1.076451304972804612e+00,-2.008796761844910961e-01
1.004302532441423423e+00,-1.905772425460553254e+00,4.875951120672215588e-01
-1.341449349314986494e-01,-1.160174740701207519e+00,-1.787682891153986320e-01
6.202740352312035021e-01,-5.281366805000617948e-01,-1.053480146939634737e-01
1.467590852930518830e+00,1.972909288932648275e-01,1.434177270352709366e+00
-2.775031592086301568e+00,-5.270812723211074635e-01,9.945663052718647368e-01
-1.557992334537942503e+00,-1.729299403040412297e+00,3.408870870695977495e-01
1.192356278987294571e+00,2.477415400066410728e-02,4.209846268822768911e-01
-2.475751757587856705e+00,-1.938366216431368083e-01,7.729593428006323874e-01
-1.329389631406918237e+00,-4.355857735352759025e-02,-2.612428027051109103e-01
-2.560580244382883564e+00,-4.403377606302094072e-01,7.055940120497993240e-01
1.456204631118900972e+00,6.197236074091743152e-01,1.506870969104845859e+00
1.252575958793466393e+00,-2.562408662061330111e-01,5.975150470396016766e-01
-1.002993301278673810e+00,1.069100196723313356e+00,5.204414473402809715e-01
-2.603097824709681429e+00,-1.155245603278293176e+00,1.040865878681034307e+00
9.000280093096351131e-01,-1.847995058189870088e+00,6.350554052088145385e-01
1.038088091194912188e+00,-1.190116205459469251e-01,-7.399932022018392008e-02
3.071562883574142644e-01,-7.065267456044297401e-01,-6.572332124852708901e-02
-1.453971223961301185e+00,-1.183907489320519479e+00,1.936075977771185286e-01
-1.334706930198177988e+00,1.556646428662799675e+00,6.472766060098416041e-01
1.597764902628634243e+00,2.321758728955019835e-01,-1.286174304575878891e-01
-8.885421710092374914e-01,-7.254073878882144610e-01,-6.802313747927339616e-02
-8.160162928965654094e-01,-7.825930339547723102e-01,3.388550675225892456e-02
2.418546745758594352e-01,-1.446238910646011400e+00,1.629277272588225967e-01
-7.199811666754094563e-01,-1.663957407966626389e+00,1.100735388043715297e-02
-2.267441469500883766e+00,-2.493374347342408870e-01,5.274552035113261317e-01
-1.585477342195530603e+00,-1.274025529713449734e+00,-3.459271992969216447e-02
-2.517266387685284990e+00,1.747806679068591329e+00,7.272157421664147137e-01
-1.167733546193653549e+00,3.477791538741082933e-01,-2.318556694306447841e-01
-1.072852018545746994e-01,-4.557810035034941532e-01,-2.158524419345903833e-01
-7.549328830117714162e-01,-1.187086432085073584e+00,-3.242883720930537783e-01
-2.645630244386260710e+00,2.111700614871028669e+00,7.861269900205387628e-01
-9.788206604168124825e-01,-1.231756764209462063e-01,4.422486616148242344e-01
-2.645630244386260710e+00,2.111700614871028669e+00,7.861269900205387628e-01
-1.208204525926578343e+00,-1.181169454425546217e+00,5.424717319122786957e-02
1.948148409559479211e-01,-6.422452665223015167e-01,3.619704297362617146e-02
8.057896430795048470e-01,-1.205461218417307245e+00,1.024943225592483520e+00
-6.552099494078827968e-01,-2.037896084220245818e+00,2.986210950429682865e-03
-9.915346894247624165e-01,-6.650344160885409694e-01,3.589289382213389779e-01
-1.018632184384052231e+00,-6.047238377102558404e-01,7.573435434815047052e-02
-1.205390193147339417e+00,-1.510111955363975023e+00,2.278973541702236094e-01
2.167390960107716535e-01,-1.888603553297123039e+00,3.005315246252479033e-01
-7.077192996380948786e-01,-1.074591300863192656e+00,-3.348574793357361190e-01
-1.018407949012835267e+00,-2.025545445850041482e+00,1.816633985175768184e-01
1.279499103348403999e+00,-1.316926919696709053e+00,4.428308918446879905e-01
-2.271712871622485252e+00,2.110625254015524366e+00,1.025077085734365845e+00
5.768177736795375710e-01,-8.380179734805188740e-01,6.561003075506852689e-01
-2.105354423158009303e-01,-1.909729713992135980e-01,-2.192442158445633282e-01
-2.727441627500650778e+00,-1.802148576837396265e-01,8.811602863928131857e-01
4.066789163122240258e-01,-6.643941349080121350e-01,9.912146181000712486e-02
-4.103998392590916255e-01,-2.235938732392934281e+00,-6.123359416575165776e-02
1.011621575388750444e-01,-9.501123766502950208e-01,1.160337572667012318e-01
7.649353550828402737e-01,-1.568945847956340289e+00,7.313606888648419568e-01
-1.936825021724270179e+00,-1.462700392469369337e-01,1.961446922793351477e-01
-1.203175738692654706e+00,2.825029247946523325e-01,2.270563985389325856e-01
-1.307628581209582252e+00,4.338019636949366209e-01,-1.254264949808798213e-01
6.107708646756624393e-01,-1.443706395342704063e+00,4.672804918073453218e-01
3.531200780320527532e-01,-1.921085505774784430e+00,-8.755468807437748191e-02
-2.516019983335574306e+00,-4.554336502223336747e-01,8.814225243050701764e-01
1.004439104955610063e+00,-1.647289642601978965e+00,5.100416979849787813e-01
-2.781919401352438648e+00,-2.156074445235502124e-01,8.864587881143729531e-01
-1.558980803344774679e-01,-1.001344604495748136e+00,-1.936457416375689244e-01
-1.643294318234564289e+00,-7.774614520943518015e-01,3.215384228528666566e-01
-2.847758294929595424e-01,8.814982149213059295e-03,-2.543197888512545579e-01
-6.071369329778117940e-01,-1.360729055612255531e-02,-2.918935710123432004e-01
3.805975806987325627e-01,-7.127693067639497837e-01,-2.390291851800128153e-01
-1.634354317250142463e+00,-7.911064541935471928e-01,-2.508837009688146269e-01
-7.752143937760572201e-02,-1.697085519361387629e+00,2.170581222465783056e-01
-1.761804912788033306e+00,-1.290432850187749336e+00,3.538839629027654698e-01
-1.328210699493032942e+00,1.454755952555845944e-01,5.028566244906876870e-01
-6.627746825900016070e-01,-1.403702949561082214e+00,-3.276922531301215691e-01
-1.239225819316598642e-01,-1.548232167500452450e+00,1.311495939033013869e-01
1.424159940566438021e+00,-3.498133008302584807e-02,-2.403693337068842917e-01
-4.609426052778541893e-01,-4.050302135575130635e-01,-3.609605170951464270e-01
6.361991120802313882e-01,-1.560687806218318485e+00,4.199935396967360290e-01
3.406375143124393823e-01,-1.550429452938128616e+00,1.849891156779993051e-01
-1.280890917191406464e+00,-4.276773543139198441e-01,-4.311566504119070387e-01
-2.976721383779831198e-01,-1.454979677353604783e+00,2.030484031158586167e-01
-1.663542799774942349e+00,-1.052830292534128409e+00,2.725601290588153813e-01
1.916077717847643136e+00,-7.943312769598798173e-01,9.663750133566060274e-01
2.062084784620038802e-01,-1.276340502491902118e+00,1.725116830577409499e-01
1.508544485642214550e+00,9.377101199633941508e-01,1.157525252975445840e+00
1.544990615830218184e-01,-1.335412089799818736e+00,-1.353940857577965451e-01
1.975563604210020863e+00,-6.293146701196371540e-01,1.021176933953097832e+00
-2.764941040268525718e+00,1.426033915636352178e-01,1.000906166169563294e+00
-1.415841685657366344e+00,2.291356645819421001e+00,5.319892154336948176e-01
8.531742774378372474e-01,-7.736167713214696651e-01,1.020322623283097752e+00
8.144839529955781865e-01,-1.939057207998681198e+00,3.032507103224522105e-01
1.773793257583906324e-01,-1.991125091818997106e+00,2.873018176119817579e-01
1.003727700240017118e+00,-1.024890559188738282e+00,7.779348156580486728e-01
1.975947679209379415e-01,-1.686987092723697179e+00,1.610158342205601500e-01
5.132324094060535247e-01,-1.823569980128787904e+00,-2.150510990209212325e-01
-2.487372026647669987e+00,4.789768775773479703e-01,6.685566277137791058e-01
-1.007315912153996074e+00,7.451639060808052939e-01,-7.812103715929257230e-01
-2.394131898167763062e+00,1.833916043211604755e-03,5.540152655156103112e-01
-2.410976555286418854e+00,1.317493790639129303e-01,6.301355469959694089e-01
9.189068446493153797e-01,-1.244759782822411953e+00,8.470161640717812634e-01
-4.740956492135328104e-01,-6.556827826584535890e-01,-3.325750836213847150e-01
-2.004689409565096891e+00,-4.199499810718057558e-01,2.994041375468024513e-01
-8.802306738967923261e-01,-1.651175436970477639e+00,-1.699962239015913312e-01
-1.114934168707434115e+00,-2.959535535468466594e-01,-1.856624674866580102e-02
-4.078456010148312494e-01,-9.529970848436504216e-01,-1.433423246794032213e-01
-1.111027677234965205e+00,-1.392299632149046618e+00,-1.365906804234139904e-01
-5.865596411685088940e-01,-9.689934839892755392e-01,-4.087956724729654434e-01
6.153496826663830133e-01,-1.558502492640417181e+00,-2.245017235854629145e-01
1.208011637663508830e+00,-3.362321017867072603e-01,3.451553935349737090e-01
-2.449813317044280847e+00,-2.127404321785293304e-02,7.380138319954057113e-01
-2.701927331660134879e+00,-1.611459884674831811e-02,9.680853522756689422e-01
-1.307350890253686559e+00,1.764361676256202882e+00,6.248532879992951816e-01
1.375446919313523253e+00,9.080713624693211028e-02,-3.289696769047503189e-01
-1.548010454688876214e+00,1.639033323832132183e+00,6.851498372885532762e-01
-8.882884765784825332e-01,-1.187131247513979027e+00,-3.037914120384026528e-01
-1.575123204219015971e+00,2.336596790565799164e+00,7.836883981752422734e-01
5.461409212825190096e-01,-1.213625347261027221e+00,6.103288593982213461e-01
8.535627228748401962e-02,-2.117116582982450979e+00,-1.369837264726160575e-01
3.451409459908242883e-01,-1.566470525541985515e+00,-2.516028528391272417e-02
9.269153951841293537e-01,-9.960932323251836529e-01,7.403331865093583097e-01
-1.815470023053216586e+00,-1.249030838041169655e+00,4.468871603662846748e-01
-4.141131501287473315e-01,-9.537352312065330295e-01,-3.733827224305575898e-01
-1.576565643524623916e-01,-1.854201072768545122e-01,-2.219670387777325227e-01
-1.538646438393915794e+00,1.687662189350082054e+00,6.635312373536496056e-01
-2.592830360616993346e+00,-2.173698324219481559e-01,8.431065995711742866e-01
-2.671878578861115461e+00,-6.681913585041220349e-01,9.452766892633265305e-01
-1.629372502202494077e+00,-1.360886848752856704e+00,3.306682701929815060e-01
-2.721641186782043587e+00,-4.687426024286281967e-01,1.083126878425039408e+00
-2.517266387685284990e+00,1.747806679068591329e+00,7.272157421664147137e-01
8.631554858547053621e-01,-1.070301601543750092e+00,4.872715135214663457e-02
5.675973820459593311e-01,-3.258162916997470182e-01,5.932701351455824668e-01
-5.464841979236840785e-01,-1.626669184385413081e+00,-8.308675433606527161e-02
9.302242472463524425e-01,-1.511967012191088644e+00,5.046497458532501756e-01
-2.510260736936023473e+00,-1.094941907363184558e-01,8.095139928179220234e-01
8.358289085939468732e-01,-6.983205058979481683e-02,2.613140617588678993e-01
3.234029076620318355e-01,-1.805772164756530795e+00,-1.149315212210996473e-01
1.115640451704224212e+00,-9.840967876166278883e-01,5.637563594568249098e-02
6.333653458509466705e-02,-1.435048171124938321e+00,8.896324631973002994e-02
-1.238409942151413201e+00,-2.095334937597410352e-01,6.079803582310233656e-01
-1.663371542183452290e+00,-1.056370695242810465e+00,4.101532668609572108e-01
-1.116613986289928917e+00,1.357772744506398510e+00,9.973741176005397613e-02
6.002711283915836138e-02,-2.016043161120051330e+00,1.875884217750532212e-01
-2.793010440495283575e+00,2.527558431989389565e-01,9.164170641541743434e-01
-1.214228988242518126e+00,-7.506733357973766063e-02,3.332898515219323565e-01
8.923753192757546415e-01,-7.436401784657943326e-01,6.623667510558172156e-01
1.443497739113610345e+00,-8.474144863814261353e-01,6.852730956218325842e-01
7.507091393462584916e-01,-1.296465695634474002e+00,6.865307684020204304e-01
9.670961761241660959e-01,-6.360516053453325602e-01,6.158329893439182801e-01
5.399753058303920217e-02,-6.574652579019589771e-01,-1.964339378104028311e-01
-6.363554170435496982e-01,-1.931921338738315397e+00,1.595215959638380046e-02
-1.669294562186060871e+00,-9.364260153781132079e-01,-2.162982436437655212e-02
-1.272834842874768890e+00,8.637400570617363993e-01,4.382355169744401313e-01
-2.063502955504262992e+00,2.311948664832506536e-02,3.276225991750114641e-01
-2.331490983333325481e-02,-2.092792261337067306e+00,-2.630218073525082342e-02
6.688094199093437275e-01,-1.427739379684378696e+00,6.364067042166093868e-01
